2000,10000,1.48875,1.54275,0.3919525146484375
2000,10000,1.5405,1.4925,0.10712575912475586
2000,10000,1.5045,1.51725,0.10705995559692383
2000,10000,1.52475,1.5105,0.10768437385559082
2000,10000,1.50075,1.5315,0.10687994956970215
2000,10000,1.5405,1.5255,0.10772991180419922
2000,10000,1.5285,1.5375,0.10754585266113281
2000,10000,1.5435,1.56675,0.10854840278625488
2000,10000,1.5405,1.563,0.10819339752197266
2000,10000,1.497,1.521,0.1080026626586914
2000,10000,1.5195,1.52625,0.10857176780700684
2000,10000,1.47375,1.5375,0.1070716381072998
2000,10000,1.49025,1.5405,0.10659456253051758
2000,10000,1.572,1.5615,0.10975456237792969
2000,10000,1.5255,1.5165,0.11120724678039551
2000,10000,1.533,1.509,0.11691403388977051
2000,10000,1.49775,1.53075,0.10939240455627441
2000,10000,1.491,1.50525,0.10695362091064453
2000,10000,1.4565,1.467,0.10504269599914551
2000,10000,1.512,1.5015,0.10734009742736816
2000,10000,1.48875,1.5165,0.10677146911621094
2000,10000,1.461,1.5105,0.10633349418640137
2000,10000,1.56075,1.548,0.10838437080383301
2000,10000,1.52475,1.5345,0.10759687423706055
2000,10000,1.509,1.46625,0.10525107383728027
2000,10000,1.554,1.49025,0.10740303993225098
2000,10000,1.50075,1.51875,0.10645818710327148
2000,10000,1.46475,1.482,0.1051187515258789
2000,10000,1.53,1.56525,0.10805439949035645
2000,10000,1.51575,1.50375,0.10721230506896973
2000,10000,1.49625,1.45575,0.10519170761108398
2000,10000,1.51575,1.4535,0.10594677925109863
2000,10000,1.50075,1.52025,0.10682177543640137
2000,10000,1.539,1.5195,0.10800838470458984
2000,10000,1.50975,1.4865,0.10595345497131348
2000,10000,1.49925,1.4895,0.10597705841064453
2000,10000,1.52175,1.509,0.10665655136108398
2000,10000,1.47,1.5495,0.10686397552490234
2000,10000,1.51425,1.55775,0.10793066024780273
2000,10000,1.5015,1.53525,0.10777020454406738
2000,10000,1.4685,1.512,0.10571122169494629
2000,10000,1.49475,1.51725,0.10652732849121094
